id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,reportDetails_destinationType,source_org_country,source_org_iso3,source_orgtype,sourceObjects_Emergency.behavior,sourceObjects_Emergency.code,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.organizationLevels,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationTypes,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.behavior,sourceObjects_Plan.code,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.organizationLevels,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationTypes,sourceObjects_Project.behavior,sourceObjects_Project.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.organizationLevels,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationTypes,sourceObjects_UsageYear.code,year
396,151100,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Control of tuberculosis.,,,2001-04-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-25T00:00:00Z,1,incoming,single,,"",4391,"Australia, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,14,Australia,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,118,"Korea, Democratic People's Republic of",single,,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,64,DPR of Korea 2000,single,,,,,919,"(N16) Needs assessment, project monitoring and evaluation; (N17) District health system - improving the quality of community-based services; (N18) Strengthening of early warning system and control of epidemics; (N19) Local production of essential drugs including intravenous infusion fluids in DPRK; (N20) Control of tuberculosis; (N21) Expanded programme of immunisation (EPI) and polio eradication",single,,,,"DPRK-00-1/N16,17,18,19,20,21",21,2000,single,,,,,,"","",,,,,Primary; Primary,"Sweden, Government of; Food and Agriculture Organization of the United Nations",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,355175.846327451,0.355175846327451,FALSE,0.425423073,"Korea, Democratic People's Republic of",PRK,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Australia,AUS,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
397,125000,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Support to the integration of urban population in Lubumbashi and Kinshasa in the suburban agricultural production,,,2001-04-04T00:00:00Z,Standard,Agriculture,TRUE,USD,Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,26512,Agriculture,single,"","","",,52,"Congo, The Democratic Republic of the",single,,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,,51,Democratic Republic of the Congo 2000,single,,,,,784,Support to the integration of urban population in Lubumbashi and Kinshasa in the suburban agricultural production,single,,,,DRC-00-1/N13,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Norway, Government of; United Nations Children's Fund",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,174750.317410535,0.174750317410535,FALSE,0.715306283,"Congo, The Democratic Republic of the",COD,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
398,110248,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Nutrition,,,2001-04-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-04T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,37,Burundi,single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,50,Burundi 2000,single,,,,,806,Nutrition,single,,,,BDI-00-1/N17,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Office for the Coordination of Humanitarian Affairs; Sweden, Government of",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,268343.010509537,0.268343010509537,FALSE,0.410847295,Burundi,BDI,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Norway,NOR,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
399,113830,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Humanitarian coordination,,,2001-04-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-09-17T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,26480,Coordination and support services,single,"","","",,233,Uganda,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,61,Uganda 2000,single,,,,,886,Humanitarian Coordination,single,,,,UGA-00-1/N18,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Denmark, Government of; United Nations Children's Fund",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,159134.62904673,0.15913462904673,FALSE,0.715306283,Uganda,UGA,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
13268,378727,2000,,financial,2003-03-18T00:00:00Z,2000-08-31T00:00:00Z,2000-08-31T00:00:00Z,"Cash for provision of emergency medical assistance to displaced persons and host communities isolated by secretarian violence in the northeastern region of Halmahera island, North Maluku",,,2001-01-31T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,commitment,2003-03-18T00:00:00Z,1,incoming,single,,"",3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,157,Netherlands,single,,,,,Unspecified,"",,,,7,Health,single,"","","","",104,Indonesia,single,,,,,2988,Stichting Vluchteling,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,"Netherlands, Government of",,2001-01-31T00:00:00.000Z,659644.61891959,0.65964461891959,FALSE,0.574137936,Indonesia,IDN,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Netherlands,NLD,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
400,520160,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Essential drugs,,,2001-04-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-05T00:00:00Z,1,incoming,single,,"",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,118,"Korea, Democratic People's Republic of",single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,64,DPR of Korea 2000,single,,,,,941,(N24) Safe motherhood; (N25) Essential drugs,single,,,,DPRK-00-1/N24-N25,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Sweden, Government of; Office for the Coordination of Humanitarian Affairs",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,935890.766405188,0.935890766405188,FALSE,0.555791358,"Korea, Democratic People's Republic of",PRK,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Denmark,DNK,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
401,227861,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Support to the coordination of humanitarian assistance,,,2001-04-04T00:00:00Z,Standard,"",TRUE,USD,Traditional aid,,paid,2001-04-04T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,26480,Coordination and support services,single,"","","",,52,"Congo, The Democratic Republic of the",single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,51,Democratic Republic of the Congo 2000,single,,,,,828,Support for the coordination of humanitarian assistance,single,,,,DRC-00-1/N20,21,2000,single,,,,,,"","",,,,,Primary; Primary,"United Nations Children's Fund; Norway, Government of",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,318550.256603855,0.318550256603855,FALSE,0.715306283,"Congo, The Democratic Republic of the",COD,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
402,107296,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Nutrition,,,2001-04-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-04T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,37,Burundi,single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,50,Burundi 2000,single,,,,,806,Nutrition,single,,,,BDI-00-1/N17,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Sweden, Government of; United Nations Development Programme",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,261157.859150564,0.261157859150564,FALSE,0.410847295,Burundi,BDI,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Norway,NOR,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
403,117509,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Enhancement of local capacities for peace and reconciliation,,,2001-04-04T00:00:00Z,Standard,"",TRUE,USD,Traditional aid,,paid,2011-02-03T16:01:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,10,Protection,single,"","","",,233,Uganda,single,,,,,5294,United Nations Development Programme,single,Multilateral Organizations,UN Agencies,International Actors,,61,Uganda 2000,single,,,,,883,Enhancement of local capacities for peace and reconciliation,single,,,,UGA-00-1/N16,21,2000,single,,,,,,"","",,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-06-18T00:00:00.000Z; 2001-06-18T00:00:00.000Z,164277.880388757,0.164277880388756,FALSE,0.715306283,Uganda,UGA,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
4036,1276359,1996,,in kind,2001-06-18T00:00:00Z,2001-04-30T00:00:00Z,2001-04-30T00:00:00Z,In response to IFRC appeal,,,2001-06-18T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2001-12-19T00:00:00Z,1,incoming,single,,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,22,2001,single,,,,,"","",,,,,Unspecified,"",,,,26479,Multi-sector,single,"","","","",148,Mongolia,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,62,MONGOLIA - Dzud - December 2000,single,,,,,Primary; Primary,"Food and Agriculture Organization of the United Nations; Sweden, Government of",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,2508754.78683342,2.50875478683342,FALSE,0.508761959,Mongolia,MNG,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Red Cross: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
404,250000,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Emergency supply of agriculture inputs,,,2001-04-04T00:00:00Z,Standard,Agriculture,TRUE,"",Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,26512,Agriculture,single,"","","",,37,Burundi,single,,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,,50,Burundi 2000,single,,,,,721,Emergency supply of agricultural inputs,single,,,,BDI-00-1/N01,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Food and Agriculture Organization of the United Nations; Finland, Government of",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,349500.63482107,0.34950063482107,FALSE,0.715306283,Burundi,BDI,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
405,79374,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Support to the local agricultural production and crop diversification,,,2001-04-04T00:00:00Z,Standard,Agriculture,TRUE,USD,Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,,"",5295,"Finland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,75,Finland,single,,,,,Unspecified,"",,,,26512,Agriculture,single,"","","",,118,"Korea, Democratic People's Republic of",single,,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,,64,DPR of Korea 2000,single,,,,,950,Support to the agricultural production through expansion of the winter double cropping programme within the AREP Action Plan - 2000 (spring and main crops),single,,,,DPRK-00-1/N03A,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Netherlands, Government of; World Health Organization",Other; Other,2001-06-19T00:00:00.000Z; 2001-06-19T00:00:00.000Z,134363.686276383,0.134363686276383,FALSE,0.59073997,"Korea, Democratic People's Republic of",PRK,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Finland,FIN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
4057,942754,2000,,financial,2001-06-19T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health and Sanitation,,,2001-06-19T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-06-19T00:00:00Z,1,incoming,single,,"",3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,157,Netherlands,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,,"","",,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,67,Southeastern Europe 2000,single,,,,,1089,Multi-sector,single,,,,SEE/KOS/WHO-00-1/N54,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"Norway, Government of; World Health Organization",Other; Other,2001-06-19T00:00:00.000Z; 2001-06-19T00:00:00.000Z,1642033.97979262,1.64203397979262,FALSE,0.574137936,"",,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Netherlands,NLD,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
4059,781962,2000,,financial,2001-06-19T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health and Sanitation,,,2001-06-19T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-06-19T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,,"","",,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,67,Southeastern Europe 2000,single,,,,,1085,Multi-sector,single,,,,SEE/FRY/WHO-00-1/N53,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"Sweden, Government of; Office for the Coordination of Humanitarian Affairs",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,1903291.09992071,1.90329109992071,FALSE,0.410847295,"",,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Norway,NOR,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
406,57638,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Coordination of humanitarian assistance,,,2001-04-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-04T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,26480,Coordination and support services,single,"","","",,37,Burundi,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,50,Burundi 2000,single,,,,,893,Coordination of humanitarian assistance,single,,,,BDI-00-1/N28,21,2000,single,,,,,,"","",,,,,Primary; Primary,"Norway, Government of; World Health Organization",Other; Other,2001-06-19T00:00:00.000Z; 2001-06-19T00:00:00.000Z,80578.0703592674,0.0805780703592674,FALSE,0.715306283,Burundi,BDI,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
13270,383929,2000,,financial,2003-03-18T00:00:00Z,2000-05-18T00:00:00Z,2000-05-18T00:00:00Z,"Cash for distribution of supplemental food basket to 8,000 IDP families",,,2001-01-31T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,commitment,2003-03-18T00:00:00Z,1,incoming,single,,"",3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,157,Netherlands,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",104,Indonesia,single,,,,,1850,World Vision International,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,"Netherlands, Government of",,2001-01-31T00:00:00.000Z,668705.159381769,0.668705159381769,FALSE,0.574137936,Indonesia,IDN,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Netherlands,NLD,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
4060,657680,2000,,financial,2001-06-19T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health and Sanitation,,,2001-06-19T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-06-19T00:00:00Z,1,incoming,single,,"",2930,"Norway, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,167,Norway,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,,"","",,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,67,Southeastern Europe 2000,single,,,,,1093,Multi-sector,single,,,,SEE/FYROM/WHO-00-1/N55,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"World Health Organization; Sweden, Government of",Other; Other,2001-06-19T00:00:00.000Z; 2001-06-19T00:00:00.000Z,1600789.4125237,1.6007894125237,FALSE,0.410847295,"",,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Norway,NOR,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
4064,196000,2000,,financial,2001-06-19T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health and nutrition,,,2001-06-19T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-06-19T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,,"","",,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,67,Southeastern Europe 2000,single,,,,,1085,Multi-sector,single,,,,SEE/FRY/WHO-00-1/N53,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"World Health Organization; United Kingdom, Government of",Other; Other,2001-06-19T00:00:00.000Z; 2001-06-19T00:00:00.000Z,274008.497699719,0.274008497699719,FALSE,0.715306283,"",,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
4067,100000,2000,,financial,2001-06-19T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health and nutrition,,,2001-06-19T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-06-19T00:00:00Z,1,incoming,single,,"",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,236,United Kingdom,single,,,,,Unspecified,"",,,,7,Health,single,"","","",,,"","",,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,67,Southeastern Europe 2000,single,,,,,1093,Multi-sector,single,,,,SEE/FYROM/WHO-00-1/N55,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,"United Nations Children's Fund; Sweden, Government of",Other; Other,2001-04-04T00:00:00.000Z; 2001-04-04T00:00:00.000Z,132674.272645673,0.132674272645673,FALSE,0.753725632,"",,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,United Kingdom,GBR,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
407,236960,2000,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Basic education, psycho-social support and advocacy for the children affected by armed conflict",,,2001-04-04T00:00:00Z,Standard,"",TRUE,USD,Traditional aid,,paid,2011-02-03T16:05:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,10,Protection,single,"","","",,233,Uganda,single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,61,Uganda 2000,single,,,,,882,Enhancement of local capacities for peace and reconciliation,single,,,,UGA-00-1/N15,21,2000,single,,,,,,"","",,,,,Primary; Primary,European Commission; World Health Organization,Other; Other,2001-06-19T00:00:00.000Z; 2001-06-19T00:00:00.000Z,331270.681708803,0.331270681708803,FALSE,0.715306283,Uganda,UGA,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
4070,232623,2000,,financial,2001-06-19T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health and Sanitation,,,2001-06-19T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-06-19T00:00:00Z,1,incoming,single,,"",2966,European Commission,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,7,Health,single,"","","",,,"","",,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,67,Southeastern Europe 2000,single,,,,,1081,Multi-sector,single,,,,SEE/ALB/WHO-00-1/N51,21,2000,single,,,,,10,Southeastern Europe 2000 - 2002,single,,,,,Primary; Primary,European Commission; World Health Organization,Other; Other,2001-06-19T00:00:00.000Z; 2001-06-19T00:00:00.000Z,379746.803207199,0.379746803207199,FALSE,0.612573952,"",,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,EC,EUI,Multilateral: EC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
