id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.code
218716,0,2020,233655|218718|218717,financial,2020-09-19T02:25:22.328Z,2020-09-18T00:00:00Z,2020-09-18T00:00:00Z,Humanitarian assistance in Syria,,0.844,2020-09-18T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2021-06-21T09:07:51.134Z,1,incoming,shared,AA-S09 321.50 SYR 04/20,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,218,Syrian Arab Republic,single,,,,,,,,43; 41; 42,2022; 2020; 2021,shared; shared; shared,,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
218771,165877,2020,238726|238725|238724|238669|238668|238667|238666|238665|238664|229607|229606|229605|218777|218776|218774|218773|218772,financial,2020-09-22T02:25:13.314Z,2020-09-21T00:00:00Z,2020-09-21T00:00:00Z,"Emergency food security and nutrition, WASH, and cash benefits to vulnerable populations affected by the humanitarian crisis in the Sahel",,0.844,2020-09-21T00:00:00Z,Parked,Multiyear,TRUE,140001,EUR,Traditional aid,,commitment,2021-08-31T08:58:34.435Z,1,incoming,shared,S09-321.50 MLI 05/20,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,44; 43; 41; 42,2023; 2022; 2020; 2021,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,162; 137; 36,Niger; Mali; Burkina Faso,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGO,International,44; 43; 42; 41,2023; 2022; 2021; 2020,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218821,0,,218827|218826|218824,financial,2020-09-22T14:24:56.018Z,2020-09-21T00:00:00Z,,"Community-Based WASH Support. Multi year 2020,2021,2022 total amount CHF 1,500,000 (7F-10569.01)",earmarked,0.906,2020-09-01T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2020-09-22T14:37:29.874Z,1,incoming,shared,7F-10569.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,106,Iraq,single,,,4758,Terre des Hommes International,single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218827,717439,,,financial,2020-09-22T14:37:29.721Z,2020-09-21T00:00:00Z,,"Community-Based WASH Support. Multi year 2020,2021,2022. 2022 total portion CHF 650,000 (7F-10569.01)",earmarked,0.906,2020-09-01T00:00:00Z,Standard,Multiyear,TRUE,650000,CHF,Traditional aid,218821,commitment,2020-09-22T14:37:29.721Z,1,incoming,single,7F-10569.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,106,Iraq,single,,,4758,Terre des Hommes International,single,NGO,International,43,2022,single,,,11,Water Sanitation Hygiene,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218880,0,,218885|218884|218883,financial,2020-09-23T07:49:03.698Z,2020-09-21T00:00:00Z,,"COVID-19 :Breaking Silence against SGBV in Torit and Ikwotos Counties. Multi year 2020,2021,2022. Total amount CHF 909,600 (KA 7F-10539.01)",earmarked,0.906,2020-09-01T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2021-05-05T12:14:36.605Z,1,incoming,shared,KA 7F-10539.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,211,South Sudan,single,,,3238,CARE International,single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,
218885,220751,,,financial,2020-09-23T08:19:06.865Z,2020-09-21T00:00:00Z,,"COVID-19 :Breaking Silence against SGBV in Torit and Ikwotos Counties. Multi year 2020,2021,2022. 2022 total portion CHF 200,000 (KA 7F-10539.01)",earmarked,0.906,2020-09-01T00:00:00Z,Standard,Multiyear,TRUE,200000,CHF,Traditional aid,218880,commitment,2020-09-23T08:19:06.865Z,1,incoming,single,KA 7F-10539.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,211,South Sudan,single,,,3238,CARE International,single,NGO,International,43,2022,single,,,13,Protection - Gender-Based Violence,single,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,
218961,0,,218968|218966|218965|218964|218963|218962,financial,2020-09-23T14:27:27.537Z,2020-09-21T00:00:00Z,,"COVID-19 : Strengthening essential nutrition services. Multi year 2020,2021,2022,2023,2024,2025. Total amount CHF 3,500,000(7F-10577)",earmarked,0.906,2020-09-01T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2020-09-23T14:37:12.641Z,1,incoming,shared,7F-10577,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,118,"Korea, Democratic People's Republic of",single,,,2915,United Nations Children's Fund,single,UN agency,,46; 45; 44; 43; 42; 41,2025; 2024; 2023; 2022; 2021; 2020,shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL,,,,,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,
218964,496689,,,financial,2020-09-23T14:32:45.315Z,2020-09-21T00:00:00Z,,"COVID-19 : Strengthening essential nutrition services. Multi year 2020,2021,2022,2023,2024,2025. 2022 portion total amount CHF 450,000 (7F-10577)",earmarked,0.906,2020-09-01T00:00:00Z,Standard,Multiyear,TRUE,450000,CHF,Traditional aid,218961,commitment,2020-09-23T14:32:45.315Z,1,incoming,single,7F-10577,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,118,"Korea, Democratic People's Republic of",single,,,2915,United Nations Children's Fund,single,UN agency,,43,2022,single,,,9; 7,Nutrition; Health,shared; shared,NULL; NULL,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,
219021,0,,219026|219024|219022,financial,2020-09-24T12:58:17.365Z,2020-09-21T00:00:00Z,,"RDC, Consortium MDM-PIN, Multi- sectorial lifesaving intervention. Multi year 2020,2021,2022. Total amount CHF 1,200,000(7F-10499.01)",earmarked,0.906,2020-09-01T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2020-09-24T13:03:18.268Z,1,incoming,shared,7F-10499.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,52,"Congo, The Democratic Republic of the",single,,,2586,Médicos do Mundo,single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,7,Health,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219026,264901,,,financial,2020-09-24T13:03:18.085Z,2020-09-21T00:00:00Z,,"RDC, Consortium MDM-PIN, Multi- sectorial lifesaving intervention. Multi year 2020,2021,2022. 2022 portion total amount CHF 240,000 (7F-10499.01)",earmarked,0.906,2020-09-01T00:00:00Z,Standard,Multiyear,TRUE,240000,CHF,Traditional aid,219021,commitment,2020-09-24T13:03:18.085Z,1,incoming,single,7F-10499.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,52,"Congo, The Democratic Republic of the",single,,,2586,Médicos do Mundo,single,NGO,International,43,2022,single,,,7,Health,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219291,20734597,2020,233406|233405|233404,financial,2020-09-30T02:25:29.728Z,2020-09-29T00:00:00Z,2020-09-29T00:00:00Z,"The project objective is to strengthen the livelihoods and livelihoods of vulnerable households in areas affected by the locust plague (Afar, Oromia and Somali)",,0.844,2020-09-29T00:00:00Z,Parked,Multiyear,TRUE,17500000,EUR,Traditional aid,,commitment,2021-06-15T14:55:26.103Z,1,incoming,shared,2020.1824.0,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,71,Ethiopia,single,,,3049,World Food Programme,single,UN agency,,41; 42; 43; 44,2020; 2021; 2022; 2023,shared; shared; shared; shared,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219339,4146919,2020,,financial,2020-10-01T02:25:19.966Z,2020-09-30T00:00:00Z,2020-09-30T00:00:00Z,"A contribution to resilience at the household, community and system levels through improved food security, sustainable livelihoods and strengthened disaster risk management capacities in vulnerable areas in Southwest State, Somalia, will be made by 2023.",,0.844,2020-09-30T00:00:00Z,Parked,Multiyear,TRUE,3500000,EUR,Traditional aid,,commitment,2020-11-12T14:25:40.367Z,1,incoming,shared,2020.1853.9,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,206,Somalia,single,,,8479,World Vision Germany,single,NGO,International,41; 42; 43; 44,2020; 2021; 2022; 2023,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219404,0,,219408|219407|219406|219405,financial,2020-10-01T18:51:17.402Z,2020-02-04T00:00:00Z,2020-02-04T00:00:00Z,Disburse loans to rural youth using their own resources to address the high unemployment rate. Multiyear Development project. Supporting the microfinance sector to have sustainable financial accessibility.,softly earmarked,,2020-10-01T00:00:00Z,Parked,Multiyear|development,TRUE,,,Traditional aid,,commitment,2020-10-01T19:06:25.255Z,1,incoming,shared,GA/QFFD/Silatech035/2019,181,Qatar,single,,,87,"Qatar, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,71,Ethiopia,single,,,8215,Silatech Organization,single,NGO,International,41; 42; 43; 44,2020; 2021; 2022; 2023,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219407,763500,,,financial,2020-10-01T19:02:58.113Z,2020-02-04T00:00:00Z,2020-02-04T00:00:00Z,Disburse loans to rural youth using their own resources to address the high unemployment rate. Multiyear Development project. Supporting the microfinance sector to have sustainable financial accessibility.,softly earmarked,,2020-10-01T00:00:00Z,Pass through,Multiyear|development,TRUE,,,Traditional aid,219404,commitment,2020-10-01T19:02:58.113Z,1,incoming,single,GA/QFFD/Silatech035/2019,181,Qatar,single,,,87,"Qatar, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,71,Ethiopia,single,,,8215,Silatech Organization,single,NGO,International,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219430,0,,219433|219432|219431,financial,2020-10-02T13:38:03.055Z,2020-08-31T00:00:00Z,,"MYA: SCPO Head of Humanitarian Aid Yangon and Program Officer. Multi year funding 2020,2021, 2022. Total amount CHF 629,000 (Z7H314300022)",earmarked,0.906,2020-08-31T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2020-10-02T13:50:49.692Z,1,incoming,shared,Z7H314300022,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,217; 153,Switzerland; Myanmar,shared; shared,NULL; NULL,NULL; NULL,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219433,102097,,,financial,2020-10-02T13:50:49.413Z,2020-08-31T00:00:00Z,,"MYA: SCPO Head of Humanitarian Aid Yangon and Program Officer. Multi year funding 2020,2021, 2022. 2022 portion total amount CHF 92,500 (Z7H314300022)",earmarked,0.906,2020-08-31T00:00:00Z,Standard,Multiyear,TRUE,92500,CHF,Traditional aid,219430,commitment,2020-10-02T13:50:49.413Z,1,incoming,single,Z7H314300022,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,153,Myanmar,single,,,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,National government,43,2022,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219435,0,,219439|219438|219437,financial,2020-10-02T14:09:50.425Z,2020-08-31T00:00:00Z,,"COVID-19: SYR MdM CH Primary Health care in NES. Multi year funding 2020,201,2022. Total amount CHF 500,000  (7F-10602.01)",earmarked,0.906,2020-08-31T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2020-10-02T14:25:38.027Z,1,incoming,shared,7F-10602.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,217; 218,Switzerland; Syrian Arab Republic,shared; shared,NULL; NULL,NULL; NULL,3777,Médecins du Monde,single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219439,103753,,,financial,2020-10-02T14:25:37.680Z,2020-08-31T00:00:00Z,,"COVID-19: SYR MdM CH Primary Health care in NES. Multi year funding 2020,201,2022. 2022 portion total amount CHF94'000   (7F-10602.01)",earmarked,0.906,2020-08-31T00:00:00Z,Standard,Multiyear,TRUE,94000,CHF,Traditional aid,219435,commitment,2020-10-02T14:25:37.680Z,1,incoming,single,7F-10602.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,3777,Médecins du Monde,single,NGO,International,43,2022,single,,,7,Health,single,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,
219474,0,2020,237049|219476|219475,financial,2020-10-03T02:25:23.469Z,2020-10-02T00:00:00Z,2020-10-02T00:00:00Z,Providing multi-sectoral emergency support to the conflict-affected population in Northwest Syria,,0.852,2020-10-02T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2021-08-19T08:16:17.493Z,1,incoming,shared,AA-S09 321.50 SYR 08/20,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43; 41; 42,2022; 2020; 2021,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,218,Syrian Arab Republic,single,,,4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
219502,0,,219505|219504|219503,financial,2020-10-05T13:01:04.343Z,2020-08-31T00:00:00Z,,"Nigeria UNICEF Improved access to quality reintegration. Multi year 2020,2021,2022 total amount CHF1,181,000    (7F-10623.01)",earmarked,0.906,2020-08-31T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2021-10-17T11:30:12.584Z,1,incoming,shared,7F-10623.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,163,Nigeria,single,,,2915,United Nations Children's Fund,single,UN agency,,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219505,165563,,,financial,2020-10-05T13:07:56.219Z,2020-08-31T00:00:00Z,,"Nigeria UNICEF Improved access to quality reintegration. Multi year 2020,2021,2022. 2022 portion total amount      CHF 150'500  (7F-10623.01)",earmarked,0.906,2020-08-31T00:00:00Z,Standard,Multiyear,TRUE,150000,CHF,Traditional aid,219502,commitment,2020-10-05T13:07:56.219Z,1,incoming,single,7F-10623.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,163,Nigeria,single,,,2915,United Nations Children's Fund,single,UN agency,,43,2022,single,,,10,Protection,single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219584,0,,219587|219586|219585,financial,2020-10-06T09:19:45.184Z,2020-08-31T00:00:00Z,,"JOR RI - Providing educational and livelihoods opportunities for Syrian refugees in Za'atari and Azraq camps
and Host Communities. Multi year 2020,2021,2022. Total amount 1,600,000 (7F-10213.02)",earmarked,0.906,2020-08-31T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2020-10-06T09:28:58.428Z,1,incoming,shared,7F-10213.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,217; 114,Switzerland; Jordan,shared; shared,NULL; NULL,NULL; NULL,4405,Relief International,single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219587,110375,,,financial,2020-10-06T09:28:58.249Z,2020-08-31T00:00:00Z,,"JOR RI - Providing educational and livelihoods opportunities for Syrian refugees in Za'atari and Azraq camps
and Host Communities. Multi year 2020,2021,2022. 2022 portion total amount CHF 100,000 (7F-10213.02)",earmarked,0.906,2020-08-31T00:00:00Z,Standard,Multiyear,TRUE,100000,CHF,Traditional aid,219584,commitment,2020-10-06T09:28:58.249Z,1,incoming,single,7F-10213.02,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,114,Jordan,single,,,4405,Relief International,single,NGO,International,43,2022,single,,,3,Education,single,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
219588,711921,,,financial,2020-10-06T09:37:58.776Z,2020-08-31T00:00:00Z,,"TUR DRC Enhanced protection and increased economic resilience of GBV survivors in South East Turkey. Multi year 2020,2021,2022. Total amount CHF  645,000 (7F-10576.01)",earmarked,0.906,2020-08-31T00:00:00Z,Parked,Multiyear,TRUE,645000,CHF,Traditional aid,,commitment,2020-10-06T15:49:11.290Z,1,incoming,shared,7F-10576.01,,,,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,229,Turkey,single,,,5298,Danish Refugee Council,single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
219613,750000,,,financial,2020-10-06T19:44:20.356Z,2020-10-06T00:00:00Z,2020-10-06T00:00:00Z,Syria Brussels pledge 2019-2022,unearmarked,,2020-10-06T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2020-10-06T19:44:20.356Z,1,incoming,shared,,102,Iceland,single,,,4845,"Iceland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,229; 218,Turkey; Syrian Arab Republic,shared; shared,NULL; NULL,,3569,UN Women,single,UN agency,,40; 43; 42; 41,2019; 2022; 2021; 2020,shared; shared; shared; shared,NULL; NULL; NULL; NULL,,,,,,,600,Syrian Arab Republic - Civil Unrest (from 2012),single,,,,,,,,,,,,,,,,,,,,,,,,,
219614,0,,173400,financial,2020-10-06T20:03:30.900Z,2020-10-06T00:00:00Z,2020-01-01T00:00:00Z,Syria Brussels pledge 2018-2022,unearmarked,,2020-10-06T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2020-10-06T20:03:30.900Z,1,incoming,shared,,102,Iceland,single,,,4845,"Iceland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,218,Syrian Arab Republic,single,,,4293,United Nations Population Fund,single,UN agency,,43; 42; 41; 40; 39,2022; 2021; 2020; 2019; 2018,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219674,0,,219675|219677|219676,financial,2020-10-07T15:40:26.594Z,2020-08-31T00:00:00Z,,"Covid-19: Information Management Venezuela Crisis. Multi year, 2020,2021, 2022. Total amount CHF 750,000           (7F-10449.01)",earmarked,0.906,2020-08-31T00:00:00Z,Parked,Multiyear,TRUE,0,CHF,Traditional aid,,commitment,2020-10-26T16:17:45.114Z,1,incoming,shared,7F-10449.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,242,"Venezuela, Bolivarian Republic of",single,,,9829,IMPACT Initiatives,single,NGO,International,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,
219677,187638,,,financial,2020-10-07T15:47:55.469Z,2020-08-31T00:00:00Z,,"Covid-19: Information Management Venezuela Crisis. Multi year, 2020,2021, 2022. 2022 portion total amount CHF 170'000  (7F-10449.01)",earmarked,0.906,2020-08-31T00:00:00Z,Standard,Multiyear,TRUE,170000,CHF,Traditional aid,219674,commitment,2020-10-07T15:47:55.469Z,1,incoming,single,7F-10449.01,217,Switzerland,single,,,2924,"Switzerland, Government of",single,Government,National government,41,2020,single,,,,,,,,,,,,,242,"Venezuela, Bolivarian Republic of",single,,,9829,IMPACT Initiatives,single,NGO,International,43,2022,single,,,26480,Coordination and support services,single,,,911,Coronavirus disease Outbreak - COVID -19,single,,,,,,,,,,,,,,,,,,,,,,,,,
219689,0,2020,220322|220321|220320|220319|219698|219695|219694|219693|219692,financial,2020-10-08T02:25:17.288Z,2020-10-07T00:00:00Z,2020-10-07T00:00:00Z,"Humanitarian assistance in the field of protection for girls and boys who habe fled or migrated from Venezuela in Colombia, Eduador and Peru",,0.852,2020-10-07T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2021-02-09T12:09:55.452Z,1,incoming,shared,AA-S09 321.50 VEN 04/20,83,Germany,single,,,4306,"Germany, Government of",single,Government,National government,43; 42; 41,2022; 2021; 2020,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,,,,,,175; 65; 49,Peru; Ecuador; Colombia,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,3369,Plan International,single,NGO,International,41; 42; 43,2020; 2021; 2022,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,,,,,,742,VENEZUELA Outflow - Regional Refugees and Migrants,single,,,,,,,,,,,,,,,,,,,,,,,,,
