id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
1797,101210,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"701 kg medicines, 1,760 pieces blankets, 3.4 tons dry milk mixture, 6 pieces heaters, 240 sets winter working clothes, 120 tool kits for electricians including airlift",,,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,,Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,,3006,"Russian Federation, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,184,Russian Federation,single,,,,,,,,,,4,Emergency Shelter and NFI,single,,,,,146,"Moldova, Republic of",single,,,,,4857,"Moldova, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,35,MOLDOVA - Storm/Rain/Frost - December 2000,single,,,,,Primary; Primary,"Germany, Government of; World Food Programme",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1798,1400000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Drought response,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,,,,,,6,Food Security,single,,,,,1,Afghanistan,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"World Food Programme; Netherlands, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1799,1000000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Drought response,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,3008,"Netherlands, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,157,Netherlands,single,,,,,,,,,,6,Food Security,single,,,,,1,Afghanistan,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"World Food Programme; New Zealand, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1800,105750,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Drought response,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,5369,"New Zealand, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,160,New Zealand,single,,,,,,,,,,6,Food Security,single,,,,,1,Afghanistan,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"United States of America, Government of; United Nations Children's Fund",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1801,250000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Water/sanitation in rural areas,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,6,Food Security,single,,,,,1,Afghanistan,single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"United States of America, Government of; Mercy Corps",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1802,929359,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Drought response,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,6,Food Security,single,,,,,1,Afghanistan,single,,,,,4305,Mercy Corps,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"United States of America, Government of; Shelter Now International",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1803,310000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Irrigation structure repair,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,6,Food Security,single,,,,,1,Afghanistan,single,,,,,3782,Shelter Now International,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,Office for the Coordination of Humanitarian Affairs; Office for the Coordination of Humanitarian Affairs,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1804,25000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Drought humanitarian officer,,,2001-04-23T00:00:00Z,Standard,,FALSE,,Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,1,Afghanistan,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,United Nations Development Programme; United Nations Development Programme,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1805,100000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Drought response including drought advisor post,,,2001-04-23T00:00:00Z,Standard,,FALSE,,Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,,5294,United Nations Development Programme,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,,,,,,,,,,,,26480,Coordination and support services,single,,,,,1,Afghanistan,single,,,,,5294,United Nations Development Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"Office for the Coordination of Humanitarian Affairs; Cyprus, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1806,3000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,2922,"Cyprus, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,59,Cyprus,single,,,,,,,,,,6,Food Security,single,,,,,220,Tajikistan,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,39,TAJIKISTAN - Drought - July 2000,single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1807,701644,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"In response to IFRC Appeal - CHF 1,262960",,,2001-04-23T00:00:00Z,Standard,Food,FALSE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,6,Food Security,single,,,,,122,Lao People's Democratic Republic,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,60,LAO PDR - Floods - September 2000,single,,,,,Primary; Primary,"Ireland, Government of; Trocaire",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1808,53575,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - IEP 50,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,3009,"Ireland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,107,Ireland,single,,,,,,,,,,6,Food Security,single,,,,,116,Kenya,single,,,,,2497,Trocaire,single,NGOs,International NGOs,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,59,KENYA - Drought - January 2000,single,,,,,Primary; Primary,"Ireland, Government of; World Food Programme",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1809,267878,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - IEP 250,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,3009,"Ireland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,107,Ireland,single,,,,,,,,,,6,Food Security,single,,,,,116,Kenya,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,59,KENYA - Drought - January 2000,single,,,,,Primary; Primary,"World Food Programme; Ireland, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1810,214302,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - IEP 200,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,3009,"Ireland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,107,Ireland,single,,,,,,,,,,6,Food Security,single,,,,,1,Afghanistan,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"Ireland, Government of; World Food Programme",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1811,267878,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - IEP 250,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,3009,"Ireland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,107,Ireland,single,,,,,,,,,,6,Food Security,single,,,,,220,Tajikistan,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,39,TAJIKISTAN - Drought - July 2000,single,,,,,Primary; Primary,"Cyprus, Government of; Office for the Coordination of Humanitarian Affairs",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1812,2902,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,2922,"Cyprus, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,59,Cyprus,single,,,,,,,,,,6,Food Security,single,,,,,240,Uzbekistan,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,20,UZBEKISTAN - Drought - August 2000,single,,,,,Primary; Primary,United Nations Children's Fund; United Nations Children's Fund,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1813,0,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Rapid assessment mission*,,,2001-04-23T00:00:00Z,Standard,,FALSE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,,,,,,,,,,,,,,,,,,,240,Uzbekistan,single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,20,UZBEKISTAN - Drought - August 2000,single,,,,,Primary; Primary,"NA; Japan, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1814,4370000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash,,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,4537,"Japan, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,112,Japan,single,,,,,,,,,,6,Food Security,single,,,,,169,Pakistan,single,,,,,83,"Pakistan, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,37,PAKISTAN - Drought - April 2000,single,,,,,Primary; Primary,"New Zealand, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1815,40322,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - NZD 100,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,5369,"New Zealand, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,160,New Zealand,single,,,,,,,,,,6,Food Security,single,,,,,169,Pakistan,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,37,PAKISTAN - Drought - April 2000,single,,,,,Primary; Primary,World Health Organization; World Health Organization,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1816,10000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Medicines,,,2001-04-23T00:00:00Z,Standard,,FALSE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,,,,,,,,,,,,3,Education,single,,,,,169,Pakistan,single,,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,37,PAKISTAN - Drought - April 2000,single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1817,1755938,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"In response to IFRC Appeal - CHF 3,090,452",,,2001-04-23T00:00:00Z,Standard,,FALSE,,Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,26479,Multi-sector,single,,,,,220,Tajikistan,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,39,TAJIKISTAN - Drought - July 2000,single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1818,0,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"In response to IFRC Appeal - CHF 4,912,082",,,2001-04-23T00:00:00Z,Standard,,FALSE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,,,,,,,,,,,,,,,,,,,38,Cambodia,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,"Germany, Government of; German Red Cross",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1819,296160,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - EUR 350,950",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,,,,,,6,Food Security,single,,,,,82,Georgia,single,,,,,2992,German Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,17,GEORGIA - Drought - August 2000,single,,,,,Primary; Primary,"World Food Programme; United States of America, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1820,10400000,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"17,000 tons of grain",,,2001-04-23T00:00:00Z,Standard,Agriculture,TRUE,,Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,,,2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,237,United States,single,,,,,,,,,,26512,Agriculture,single,,,,,220,Tajikistan,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,39,TAJIKISTAN - Drought - July 2000,single,,,,,Primary; Primary,"Austrian Red Cross; Austria, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1821,61327,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - ATS 1,000,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,4546,"Austria, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,15,Austria,single,,,,,,,,,,6,Food Security,single,,,,,243,Viet Nam,single,,,,,2051,Austrian Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,"Germany, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1822,129440,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - EUR 153,387",,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,,Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,,,,,,6,Food Security,single,,,,,12,Armenia,single,,,,,2969,"Armenia, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,48,ARMENIA - Drought - August 2000,single,,,,,Primary; Primary,World Food Programme; World Food Programme,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
1823,11915791,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Emergency Operation Armenia to support 297,000 beneficiaries",,,2001-04-23T00:00:00Z,Standard,Food,FALSE,,Traditional aid,,paid,2002-03-06T00:00:00Z,1,internal,single,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,21,2000,single,,,,,,,,,,,,,,,,6,Food Security,single,,,,,12,Armenia,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,,,,,,,,,,,,,,21,2000,single,,,,,48,ARMENIA - Drought - August 2000,single,,,,,Primary; Primary,"Food and Agriculture Organization of the United Nations; Switzerland, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z
